id,condition_expl,time,issue_name,female,age10y,educ2,party,interest_politics2,interest_voted_2020_2,interest_news2,R_two,R_all,extr,underst,issue_num,time_post
92,1,pre,health,a.Male,2.8,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
92,1,pre,nuc,a.Male,2.8,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,5,1,FALSE
92,1,pre,ss,a.Male,2.8,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,2,FALSE
92,1,pre,tax,a.Male,2.8,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,6,2,FALSE
92,1,pre,teach,a.Male,2.8,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,1,6,2,FALSE
93,1,post,nuc,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,TRUE
93,1,post,teach,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,TRUE
93,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,6,1,FALSE
93,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,1,FALSE
93,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
93,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,6,2,FALSE
93,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
93,1,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,5,2,FALSE
94,0,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,7,1,TRUE
94,0,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,2,TRUE
94,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,0,6,1,FALSE
94,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
94,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
94,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
94,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,4,2,FALSE
94,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,7,2,FALSE
95,1,post,nuc,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,TRUE
95,1,post,teach,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,TRUE
95,1,pre,cap,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,4,1,FALSE
95,1,pre,health,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,6,1,FALSE
95,1,pre,nuc,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,7,1,FALSE
95,1,pre,ss,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
95,1,pre,tax,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,2,FALSE
95,1,pre,teach,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
96,1,post,cap,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,7,1,TRUE
96,1,post,tax,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,7,2,TRUE
96,1,pre,cap,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,5,1,FALSE
96,1,pre,health,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,3,6,1,FALSE
96,1,pre,nuc,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,7,1,FALSE
96,1,pre,ss,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,1,6,2,FALSE
96,1,pre,tax,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,1,4,2,FALSE
96,1,pre,teach,a.Male,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,1,5,2,FALSE
97,0,post,nuc,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,TRUE
97,0,post,teach,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,2,TRUE
97,0,pre,cap,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,5,1,FALSE
97,0,pre,health,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,2,6,1,FALSE
97,0,pre,nuc,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,1,FALSE
97,0,pre,ss,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,6,2,FALSE
97,0,pre,tax,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
97,0,pre,teach,a.Male,2.8,c.Master's or doctoral degree,a.Democrat,0.455581879731722,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
98,0,post,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,1,TRUE
98,0,post,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
98,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,6,1,FALSE
98,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
98,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,5,1,FALSE
98,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,4,2,FALSE
98,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,7,2,FALSE
98,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,2,FALSE
99,0,post,health,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,6,1,TRUE
99,0,post,ss,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,5,2,TRUE
99,0,pre,cap,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,7,1,FALSE
99,0,pre,health,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,3,1,FALSE
99,0,pre,nuc,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,4,1,FALSE
99,0,pre,ss,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,4,2,FALSE
99,0,pre,tax,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,6,2,FALSE
99,0,pre,teach,a.Male,3.6,b.Associate's or professional degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,6,2,FALSE
100,0,post,health,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,2,1,TRUE
100,0,post,ss,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,3,2,TRUE
100,0,pre,cap,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,2,1,FALSE
100,0,pre,health,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,3,1,FALSE
100,0,pre,nuc,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,4,1,FALSE
100,0,pre,ss,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,2,2,FALSE
100,0,pre,tax,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,FALSE
100,0,pre,teach,a.Male,3,a.High school or less,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,1,2,FALSE
101,1,post,cap,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,2,6,1,TRUE
101,1,post,tax,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,2,6,2,TRUE
101,1,pre,cap,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,0,5,1,FALSE
101,1,pre,health,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,1,6,1,FALSE
101,1,pre,nuc,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,3,5,1,FALSE
101,1,pre,ss,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,3,7,2,FALSE
101,1,pre,tax,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,1,7,2,FALSE
101,1,pre,teach,b.Female,3.5,c.Master's or doctoral degree,b.Republican,0.455581879731722,a.Yes,-0.706067369117059,FALSE,0,2,6,2,FALSE
102,0,post,nuc,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,1,TRUE
102,0,post,teach,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,5,2,TRUE
102,0,pre,cap,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,3,6,1,FALSE
102,0,pre,health,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
102,0,pre,nuc,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,1,FALSE
102,0,pre,ss,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,0,4,2,FALSE
102,0,pre,tax,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,2,7,2,FALSE
102,0,pre,teach,a.Male,3.6,c.Master's or doctoral degree,a.Democrat,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,0,1,6,2,FALSE
103,0,post,cap,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,5,1,TRUE
103,0,post,tax,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,6,2,TRUE
103,0,pre,cap,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,0,4,1,FALSE
103,0,pre,health,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,1,7,1,FALSE
103,0,pre,nuc,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,0,4,1,FALSE
103,0,pre,ss,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,7,2,FALSE
103,0,pre,tax,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,2,2,FALSE
103,0,pre,teach,b.Female,2.8,c.Master's or doctoral degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,FALSE,0,2,6,2,FALSE
104,0,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,6,1,TRUE
104,0,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,6,2,TRUE
104,0,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,6,1,FALSE
104,0,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
104,0,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,7,1,FALSE
104,0,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,2,7,2,FALSE
104,0,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,1,6,2,FALSE
104,0,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,1,3,6,2,FALSE
105,1,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,7,1,TRUE
105,1,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,3,7,2,TRUE
105,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,6,1,FALSE
105,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,7,1,FALSE
105,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,4,1,FALSE
105,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,7,2,FALSE
105,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,3,6,2,FALSE
105,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,5,2,FALSE
106,1,post,health,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,1,TRUE
106,1,post,ss,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,6,2,TRUE
106,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,6,1,FALSE
106,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
106,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,7,1,FALSE
106,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,2,6,2,FALSE
106,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,5,2,FALSE
106,1,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,-0.608861764501275,a.Yes,-0.706067369117059,TRUE,1,3,5,2,FALSE
107,1,post,health,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,TRUE
107,1,post,ss,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,5,2,TRUE
107,1,pre,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,6,1,FALSE
107,1,pre,health,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
107,1,pre,nuc,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,7,1,FALSE
107,1,pre,ss,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,6,2,FALSE
107,1,pre,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,5,2,FALSE
107,1,pre,teach,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,7,2,FALSE
108,0,post,nuc,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,1,6,1,TRUE
108,0,post,teach,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,1,6,2,TRUE
108,0,pre,cap,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,0,3,1,FALSE
108,0,pre,health,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,1,2,1,FALSE
108,0,pre,nuc,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,1,5,1,FALSE
108,0,pre,ss,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,0,5,2,FALSE
108,0,pre,tax,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,1,4,2,FALSE
108,0,pre,teach,a.Male,3.4,c.Bachelor's degree,a.Democrat,0.455581879731722,b.No or don't remember,-0.706067369117059,TRUE,0,0,3,2,FALSE
109,1,post,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,3,7,1,TRUE
109,1,post,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,3,7,2,TRUE
109,1,pre,cap,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,3,7,1,FALSE
109,1,pre,health,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,2,6,1,FALSE
109,1,pre,nuc,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,3,6,1,FALSE
109,1,pre,ss,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,2,7,2,FALSE
109,1,pre,tax,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,2,6,2,FALSE
109,1,pre,teach,b.Female,2.5,c.Bachelor's degree,a.Democrat,1.52002552396472,a.Yes,1.08598179107852,FALSE,0,3,5,2,FALSE
110,1,post,cap,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,1,TRUE
110,1,post,tax,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,2,TRUE
110,1,pre,cap,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,1,FALSE
110,1,pre,health,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,1,FALSE
110,1,pre,nuc,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,1,FALSE
110,1,pre,ss,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,2,FALSE
110,1,pre,tax,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,2,FALSE
110,1,pre,teach,a.Male,3.9,c.Bachelor's degree,c.Independent,-2.73774905296727,b.No or don't remember,1.08598179107852,FALSE,0,3,6,2,FALSE
111,1,post,nuc,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,1,TRUE
111,1,post,teach,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,2,TRUE
111,1,pre,cap,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,7,1,FALSE
111,1,pre,health,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,1,FALSE
111,1,pre,nuc,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,6,1,FALSE
111,1,pre,ss,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,7,2,FALSE
111,1,pre,tax,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,2,5,2,FALSE
111,1,pre,teach,a.Male,3,c.Bachelor's degree,b.Republican,0.455581879731722,a.Yes,1.08598179107852,TRUE,0,3,7,2,FALSE
112,1,post,health,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,4,1,TRUE
112,1,post,ss,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,4,2,TRUE
112,1,pre,cap,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,2,5,1,FALSE
112,1,pre,health,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,3,1,FALSE
112,1,pre,nuc,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,4,1,FALSE
112,1,pre,ss,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,0,4,2,FALSE
112,1,pre,tax,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,3,4,2,FALSE
112,1,pre,teach,b.Female,3.9,c.Bachelor's degree,a.Democrat,0.455581879731722,a.Yes,-0.706067369117059,TRUE,0,1,2,2,FALSE
113,0,post,health,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,3,1,TRUE
113,0,post,ss,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,3,2,TRUE
113,0,pre,cap,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,4,1,FALSE
113,0,pre,health,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,3,1,FALSE
113,0,pre,nuc,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,1,3,1,FALSE
113,0,pre,ss,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,0,2,2,FALSE
113,0,pre,tax,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,2,2,FALSE
113,0,pre,teach,a.Male,3,c.Bachelor's degree,c.Independent,-0.608861764501275,a.Yes,1.08598179107852,TRUE,0,2,5,2,FALSE
114,0,post,health,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,TRUE
114,0,post,ss,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,2,TRUE
114,0,pre,cap,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,7,1,FALSE
114,0,pre,health,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,6,1,FALSE
114,0,pre,nuc,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,3,7,1,FALSE
114,0,pre,ss,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,2,6,2,FALSE
114,0,pre,tax,a.Male,2.5,c.Bachelor's degree,b.Republican,1.52002552396472,a.Yes,1.08598179107852,TRUE,1,1,5,2,FALSE
